Archivo,IdentificacionSeriesTemporales,TerminoCosteHorario,TipoPrecio,UnidadPrecio,Pos,Ctd
pvpcdesglosehorario_20250203.xml,IST13,INTh,,EUR:KWH,18,0
pvpcdesglosehorario_20250203.xml,IST13,INTh,,EUR:KWH,19,0
pvpcdesglosehorario_20250203.xml,IST13,INTh,,EUR:KWH,20,0
pvpcdesglosehorario_20250203.xml,IST13,INTh,,EUR:KWH,21,0
pvpcdesglosehorario_20250203.xml,IST13,INTh,,EUR:KWH,22,0
pvpcdesglosehorario_20250203.xml,IST13,INTh,,EUR:KWH,23,0
pvpcdesglosehorario_20250203.xml,IST13,INTh,,EUR:KWH,24,0
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,1,0.003508943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,2,0.003319943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,3,0.003326943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,4,0.003350943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,5,0.003344943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,6,0.003389943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,7,0.003336943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,8,0.003853943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,9,0.004285943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,10,0.004102943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,11,0.003465943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,12,0.004070943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,13,0.004073943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,14,0.004043943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,15,0.004048943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,16,0.003501943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,17,0.003627943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,18,0.003924943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,19,0.004793943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,20,0.005502943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,21,0.005915943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,22,0.005274943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,23,0.004732943
pvpcdesglosehorario_20250203.xml,IST14,OCh,Z24,EUR:KWH,24,0.003797943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,1,0.003508943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,2,0.003319943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,3,0.003326943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,4,0.003350943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,5,0.003344943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,6,0.003389943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,7,0.003336943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,8,0.003853943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,9,0.004285943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,10,0.004102943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,11,0.004180943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,12,0.004070943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,13,0.004073943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,14,0.004043943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,15,0.003333943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,16,0.003501943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,17,0.003627943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,18,0.003924943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,19,0.005508943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,20,0.005502943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,21,0.005915943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,22,0.005274943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,23,0.004017943
pvpcdesglosehorario_20250203.xml,IST15,OCh,Z14,EUR:KWH,24,0.003797943
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,1,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,2,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,3,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,4,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,5,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,6,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,7,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,8,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,9,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,10,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,11,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,12,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,13,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,14,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,15,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,16,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,17,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,18,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,19,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,20,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,21,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,22,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,23,0.07222
pvpcdesglosehorario_20250203.xml,IST16,Pfanualn,,EUR:KWH,24,0.07222
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,1,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,2,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,3,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,4,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,5,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,6,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,7,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,8,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,9,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,10,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,11,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,12,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,13,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,14,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,15,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,16,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,17,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,18,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,19,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,20,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,21,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,22,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,23,0.09096
pvpcdesglosehorario_20250203.xml,IST17,Pfmensualm,,EUR:KWH,24,0.09096
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,1,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,2,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,3,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,4,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,5,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,6,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,7,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,8,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,9,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,10,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,11,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,12,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,13,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,14,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,15,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,16,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,17,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,18,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,19,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,20,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,21,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,22,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,23,0.07411
pvpcdesglosehorario_20250203.xml,IST18,Pftrimestralt,,EUR:KWH,24,0.07411
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,1,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,2,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,3,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,4,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,5,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,6,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,7,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,8,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,9,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,10,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,11,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,12,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,13,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,14,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,15,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,16,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,17,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,18,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,19,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,20,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,21,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,22,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,23,0.13305
pvpcdesglosehorario_20250203.xml,IST19,Pmah,,EUR:KWH,24,0.13305
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,1,0.01701
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,2,0.01843
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,3,0.01917
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,4,0.02035
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,5,0.02009
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,6,0.01881
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,7,0.01982
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,8,0.01165
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,9,0.00912
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,10,0.01782
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,11,0.01014
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,12,0.01132
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,13,0.01164
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,14,0.00972
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,15,0.01006
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,16,0.01149
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,17,0.00841
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,18,0.00636
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,19,0.00739
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,20,0.0066
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,21,0.00708
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,22,0.00658
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,23,0.00641
pvpcdesglosehorario_20250203.xml,IST20,PMASh,,EUR:KWH,24,0.00702
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,1,0.11629
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,2,0.10244
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,3,0.10218
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,4,0.10253
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,5,0.10242
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,6,0.10665
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,7,0.10216
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,8,0.1443
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,9,0.16583
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,10,0.1451
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,11,0.111
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,12,0.1026
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,13,0.10249
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,14,0.10244
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,15,0.10242
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,16,0.112
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,17,0.12334
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,18,0.14492
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,19,0.20095
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,20,0.20135
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,21,0.22796
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,22,0.18638
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,23,0.15098
pvpcdesglosehorario_20250203.xml,IST21,Pmh,,EUR:KWH,24,0.13589
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,1,0.01786
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,2,0.01928
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,3,0.02002
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,4,0.0212
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,5,0.02094
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,6,0.01966
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,7,0.02067
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,8,0.0125
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,9,0.00997
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,10,0.01867
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,11,0.01099
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,12,0.01217
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,13,0.01249
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,14,0.01057
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,15,0.01091
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,16,0.01234
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,17,0.00926
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,18,0.00721
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,19,0.00824
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,20,0.00745
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,21,0.00793
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,22,0.00743
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,23,0.00726
pvpcdesglosehorario_20250203.xml,IST22,SAh,,EUR:KWH,24,0.00787
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,1,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,2,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,3,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,4,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,5,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,6,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,7,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,8,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,9,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,10,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,11,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,12,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,13,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,14,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,15,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,16,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,17,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,18,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,19,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,20,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,21,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,22,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,23,-0.02331024
pvpcdesglosehorario_20250203.xml,IST23,TaE,,EUR:KWH,24,-0.02331024
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,1,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,2,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,3,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,4,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,5,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,6,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,7,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,8,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,9,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,10,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,11,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,12,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,13,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,14,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,15,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,16,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,17,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,18,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,19,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,20,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,21,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,22,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,23,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST24,Tah,,EUR:KWH,24,-0.017964532411
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,1,0.147942291487
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,2,0.132987659951
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,3,0.134560575646
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,4,0.136613746057
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,5,0.135925513236
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,6,0.13866364454
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,7,0.130924916812
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,8,0.16965770919
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,9,0.190979021673
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,10,0.175542748799
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,11,0.125334984746
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,12,0.117924523978
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,13,0.117971342157
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,14,0.115637342157
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,15,0.116215445978
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,16,0.128996080031
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,17,0.139314297673
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,18,0.162394322852
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,19,0.231890962726
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,20,0.234428062243
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,21,0.268162009885
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,22,0.21861233558
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,23,0.176330227276
pvpcdesglosehorario_20250203.xml,IST25,TCUh,Z24,EUR:KWH,24,0.158233554329
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,1,0.147942291487
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,2,0.132987659951
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,3,0.134560575646
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,4,0.136613746057
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,5,0.135925513236
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,6,0.13866364454
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,7,0.130924916812
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,8,0.16965770919
pvpcdesglosehorario_20250203.xml,IST26,TCUh,Z14,EUR:KWH,9,0.190979021673
